No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
1	0.000	0	0165	8	0E	F8	7F	00	00	00	00	89
2	0.213	0	02A0	8	02	00	45	90	B2	2B	60	0B
3	0.811	0	0080	8	00	17	48	0C	2D	1E	2E	A8
4	0.981	0	0050	4	00	83	00	00	-1	-1	-1	-1
5	1.237	0	0081	8	40	84	45	00	00	00	00	F8
6	1.493	0	018F	8	00	16	2E	00	00	4E	00	00
7	1.792	0	0260	8	05	2E	00	30	2E	9C	61	0C
8	2.048	0	0316	8	05	2D	48	0C	2E	1E	00	7F
9	2.261	0	0329	8	40	A1	81	8C	11	2E	00	10
10	2.517	0	0370	8	FF	20	00	80	FF	00	00	64
11	2.773	0	043F	8	00	40	60	FF	51	6C	0B	00
12	3.029	0	0440	8	FF	50	00	00	FF	74	0B	00
13	3.243	0	04F0	8	00	00	B8	00	00	83	4F	0E
14	3.499	0	04B1	8	59	9E	EA	01	00	00	00	E2
15	3.755	0	0164	8	00	08	00	00	00	00	03	0B
16	4.011	0	04F1	8	40	19	00	00	00	00	00	00
17	4.224	0	0545	8	D8	1D	00	8B	82	00	87	00
18	4.480	0	051A	8	00	03	00	00	00	00	00	00
19	4.736	0	0690	8	03	00	00	20	80	00	30	00
20	4.949	0	0350	8	05	68	F5	44	46	20	00	BA
21	7.808	0	0153	8	00	80	10	FF	00	FF	10	9E
22	8.021	0	01F1	8	00	99	00	00	00	00	00	00
23	8.277	0	0220	8	E7	1B	0B	34	0C	00	FF	0F
24	9.728	0	02B0	5	E5	FF	00	07	D1	-1	-1	-1
25	9.941	0	0165	8	0E	F8	7F	00	00	00	01	88
26	10.794	0	0370	8	FF	20	00	80	FF	00	00	28
27	11.050	0	0018	8	00	00	00	60	00	00	20	00
28	11.306	0	0316	8	05	2B	48	0C	2E	1E	00	7F
29	11.520	0	0329	8	40	A1	81	8C	11	2E	00	10
30	11.776	0	0080	8	00	17	48	0C	2B	1E	2E	B9
31	11.989	0	0081	8	40	84	45	00	00	00	00	E9
32	12.245	0	018F	8	00	16	2E	00	00	4E	00	00
33	12.501	0	0260	8	05	2E	00	30	2E	9C	5B	12
34	12.714	0	02A0	8	A2	00	45	90	B2	2B	60	0B
35	12.970	0	0382	8	40	FE	0F	00	00	00	00	04
36	13.226	0	043F	8	00	40	60	FF	51	74	0B	00
37	13.482	0	0440	8	FF	A0	00	00	FF	7C	0B	00
38	13.696	0	04B0	8	00	40	00	80	00	40	00	80
39	13.952	0	0164	8	00	08	00	00	00	00	04	0C
40	14.208	0	04F2	8	20	00	C0	38	00	00	00	DD
41	14.464	0	0545	8	D8	1D	00	8C	70	00	86	00
42	17.792	0	04F2	8	20	00	10	38	00	00	00	A6
43	18.005	0	0153	8	00	80	10	FF	00	FF	20	AE
44	18.261	0	04F0	8	00	00	06	00	00	6F	5D	00
45	18.474	0	0220	8	E6	23	0A	14	0C	00	FF	0F
46	18.730	0	04F1	8	00	12	03	00	00	00	00	00
47	18.986	0	0690	8	03	00	00	20	80	00	20	00
48	19.754	0	0316	8	05	2B	74	0C	2B	1E	00	7F
49	20.010	0	0165	8	0E	F8	7F	00	00	00	02	8B
50	20.181	0	02B0	5	E5	FF	00	07	E2	-1	-1	-1
51	20.821	0	02A0	8	C2	00	45	90	B2	2B	60	0B
52	21.034	0	0080	8	00	17	74	0C	2B	1E	2B	EA
53	21.290	0	0081	8	40	84	45	00	00	00	00	DA
54	21.546	0	018F	8	00	16	2B	00	00	4E	00	00
55	21.802	0	0260	8	05	2B	00	30	2E	9C	5B	24
56	22.016	0	0329	8	40	A1	81	8C	11	2E	00	10
57	22.272	0	0370	8	FF	20	00	80	FF	00	00	EC
58	22.528	0	043F	8	00	40	60	FF	51	78	0B	00
59	22.826	0	0440	8	FF	F0	00	00	FF	80	0B	00
60	23.040	0	04F0	8	00	00	BA	00	00	83	4F	0E
61	23.296	0	04B1	8	59	9E	EA	01	00	00	00	E2
62	23.552	0	0164	8	00	08	00	00	00	00	05	0D
63	23.808	0	0545	8	D8	1D	00	8B	70	00	70	00
64	24.021	0	0350	8	05	68	05	44	46	20	00	4A
65	27.818	0	0153	8	00	80	10	FF	00	FF	30	BE
66	28.074	0	01F1	8	00	99	00	00	00	00	00	00
67	28.288	0	0220	8	E4	2B	05	24	0C	30	FF	0F
68	29.824	0	0316	8	05	2B	6E	0C	2B	1E	00	7F
69	30.037	0	0165	8	0E	F8	7F	00	00	00	03	8A
70	30.293	0	018F	8	00	16	2B	00	00	4E	00	00
71	30.805	0	0080	8	00	17	6E	0C	2B	1E	2B	4B
72	31.061	0	0081	8	40	84	45	00	00	00	00	CB
73	31.274	0	0260	8	05	2B	00	30	2E	9C	5B	33
74	31.530	0	02A0	8	62	00	45	90	B2	2B	60	0B
75	31.701	0	02B0	5	E5	FF	00	07	F3	-1	-1	-1
76	31.957	0	0329	8	40	A1	81	8C	11	2E	00	10
77	32.170	0	0370	8	FF	20	00	80	FF	00	00	A0
78	32.426	0	0382	8	40	FE	0F	00	00	00	00	08
79	32.682	0	043F	8	00	40	60	FF	51	78	0B	00
