No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
72	31.232	0	0080	8	00	17	DC	0B	2E	1E	2F	04
73	31.488	0	0081	8	40	84	45	00	00	00	00	34
74	31.744	0	018F	8	00	16	2F	00	00	4D	00	00
75	32.000	0	0316	8	05	2E	DC	0B	2F	1E	00	7F
76	32.213	0	0329	8	D7	A2	81	8C	11	2D	00	10
77	32.469	0	0440	8	FF	50	00	00	FF	38	0B	00
78	32.725	0	04F0	8	00	00	B4	00	00	83	4F	0E
79	32.939	0	0545	8	D8	1E	00	8B	8C	00	92	00
80	33.195	0	04B1	8	59	9E	EA	01	00	00	00	E2
81	33.451	0	0164	8	00	08	00	00	00	00	0F	07
82	34.005	0	0350	8	05	68	D5	44	46	20	00	9A
83	37.973	0	0153	8	00	80	10	FF	00	FF	A0	2E
84	38.229	0	01F1	8	00	99	00	00	00	00	00	00
85	38.442	0	0220	8	E9	3B	0A	1C	09	00	FF	0F
86	38.912	0	02B0	5	E6	FF	00	07	2D	-1	-1	-1
87	39.168	0	0165	8	0D	F8	7F	00	00	00	0D	87
88	40.021	0	0316	8	05	2E	E6	0B	2E	1E	00	7F
89	40.277	0	0260	8	05	2E	00	30	2E	9B	61	1C
90	40.490	0	02A0	8	A2	00	45	90	B2	2B	60	0B
91	40.746	0	0080	8	00	17	E6	0B	2E	1E	2E	55
92	40.960	0	0081	8	40	84	45	00	00	00	00	25
93	41.216	0	018F	8	00	16	2E	00	00	4D	00	00
94	41.472	0	0329	8	D7	A2	81	8C	11	2D	00	10
95	41.941	0	0370	8	FF	20	00	80	FF	00	00	28
96	42.197	0	0382	8	40	FE	0F	00	00	00	00	0C
97	42.453	0	043F	8	00	40	60	FF	50	44	0B	00
98	42.666	0	0440	8	FF	A0	00	00	FF	4C	0B	00
99	42.922	0	04F2	8	20	00	80	38	00	00	00	DB
100	43.178	0	04B0	8	00	C0	00	40	00	40	00	80
