No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
44	15.445	0	04B0	8	00	40	00	80	00	40	00	80
45	15.701	0	0164	8	00	08	00	00	00	00	04	0C
46	15.957	0	0545	8	D8	1E	00	8C	A4	00	A5	00
47	20.266	0	0153	8	00	80	10	FF	00	FF	90	1E
48	20.480	0	0220	8	E8	23	0B	24	0C	10	05	10
49	21.205	0	04F2	8	20	00	40	38	00	00	00	F6
50	21.376	0	02B0	5	E5	FF	00	07	E2	-1	-1	-1
51	21.632	0	04F0	8	00	00	A6	00	00	6F	5D	00
52	21.845	0	0165	8	0D	F8	7F	00	00	00	02	88
53	22.272	0	0316	8	05	31	C6	0B	31	1E	00	7F
54	22.442	0	0120	4	00	00	00	00	-1	-1	-1	-1
55	22.698	0	018F	8	00	16	31	00	00	4D	00	00
56	22.954	0	0080	8	00	17	C6	0B	31	1E	31	AA
57	23.253	0	0081	8	40	84	45	00	00	00	00	DA
58	23.466	0	0260	8	05	31	00	30	2E	9B	6B	2D
59	23.722	0	02A0	8	C2	00	45	90	B2	2B	60	0B
60	23.978	0	02C0	8	3D	00	00	00	00	00	00	00
61	24.277	0	0329	8	0F	A2	81	8C	11	2D	00	10
62	24.533	0	0370	8	FF	20	00	80	FF	00	00	EC
63	24.789	0	043F	8	00	40	60	FF	50	40	0B	00
64	25.002	0	0440	8	FF	F0	00	00	FF	3C	0B	00
65	25.258	0	04B1	8	59	9E	EA	01	00	00	00	E2
66	25.514	0	0164	8	00	08	00	00	00	00	05	0D
67	25.728	0	04F0	8	00	00	5A	00	00	83	4F	0E
68	25.984	0	0517	8	00	00	00	00	00	00	00	00
69	26.240	0	0545	8	D8	1E	00	8A	A4	00	A5	00
70	26.496	0	0350	8	05	68	05	44	47	20	00	4B
71	30.250	0	0153	8	00	80	10	FF	00	FF	A0	2E
72	30.464	0	01F1	8	00	99	00	00	00	00	00	00
73	30.720	0	0220	8	E8	2B	0D	34	0C	10	02	10
74	31.232	0	02B0	5	E5	FF	00	07	F3	-1	-1	-1
75	31.445	0	0165	8	0D	F8	7F	00	00	00	03	89
76	32.256	0	0316	8	05	2F	F2	0B	2F	1E	00	7F
77	32.469	0	0329	8	0F	A2	81	8C	11	2D	00	10
78	32.725	0	0080	8	00	17	F2	0B	2F	1E	2F	0B
79	32.938	0	0081	8	40	84	45	00	00	00	00	CB
80	33.237	0	018F	8	00	16	2F	00	00	4D	00	00
81	33.450	0	0260	8	05	2F	00	30	2E	9B	65	35
82	33.706	0	02A0	8	62	00	45	90	B2	2B	60	0B
83	33.962	0	0370	8	FF	20	00	80	FF	00	00	A0
84	34.261	0	0382	8	40	FE	0F	00	00	00	00	08
85	34.474	0	043F	8	00	40	60	FF	50	3C	0B	00
86	34.730	0	0440	8	FF	00	00	00	FF	38	0B	00
87	34.986	0	04F2	8	20	00	F0	38	00	00	00	AE
88	35.242	0	0510	8	00	00	00	00	00	00	00	00
89	35.498	0	04B0	8	00	80	00	80	00	40	00	80
90	35.754	0	0164	8	00	08	00	00	00	00	06	0E
91	36.010	0	0545	8	D8	1E	00	8B	90	00	90	00
92	38.271	0	00A0	8	5D	71	20	0C	00	23	00	02
93	38.485	0	00A1	8	80	81	80	80	2F	00	00	00
94	40.021	0	04F2	8	20	00	40	38	00	00	00	F7
95	40.277	0	0153	8	00	80	10	FF	00	FF	B0	3E
96	40.533	0	04F0	8	00	00	A8	00	00	6F	5D	00
97	40.746	0	0220	8	E8	33	08	24	0C	00	00	10
98	41.215	0	02B0	5	E5	FF	00	07	84	-1	-1	-1
99	41.429	0	0165	8	0D	F8	7F	00	00	00	04	8E
100	42.239	0	0316	8	05	2F	0E	0C	2F	1E	00	7F
