No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
49	21.547	0	00A0	8	5F	70	4E	0C	00	23	00	02
50	21.803	0	00A1	8	7F	81	80	80	2E	00	00	00
51	22.016	0	0440	8	FF	F0	00	00	FF	B4	0B	00
52	22.272	0	04B1	8	59	9E	EA	01	00	00	00	E2
53	22.570	0	0164	8	00	08	00	00	00	00	09	01
54	22.826	0	04F0	8	00	00	6E	00	00	83	4F	0E
55	23.040	0	0545	8	D8	1D	00	8B	75	00	78	00
56	23.296	0	0350	8	05	68	A5	44	46	20	00	EA
57	26.581	0	0153	8	00	80	10	FF	00	FF	20	AE
58	26.837	0	01F1	8	00	99	00	00	00	00	00	00
59	27.605	0	0220	8	EA	0B	05	1C	0C	00	FF	0F
60	28.544	0	0316	8	05	2C	50	0C	2C	1E	00	7F
61	28.800	0	0165	8	0E	08	80	00	00	00	07	81
62	29.056	0	018F	8	00	16	2C	00	00	4E	00	00
63	29.568	0	0080	8	00	17	50	0C	2C	1E	2C	DF
64	29.781	0	0081	8	40	84	45	00	00	00	00	8F
65	30.037	0	0260	8	05	2C	00	30	2E	9C	5B	32
66	30.293	0	02A0	8	62	00	45	90	B2	2B	60	0B
67	30.464	0	02B0	5	E6	FF	00	07	87	-1	-1	-1
68	30.720	0	0329	8	40	A1	81	8C	11	2D	00	10
69	30.933	0	0370	8	FF	20	00	80	FF	00	00	A0
70	31.189	0	0382	8	40	FE	0F	00	00	00	00	00
71	31.445	0	043F	8	00	40	60	FF	51	B0	0B	00
72	31.701	0	0440	8	FF	00	00	00	FF	AC	0B	00
73	31.914	0	04F2	8	20	00	40	38	00	00	00	B8
74	32.170	0	04B0	8	00	00	00	40	00	40	00	80
75	32.426	0	0164	8	00	08	00	00	00	00	0A	02
76	32.682	0	0545	8	D8	1C	00	8B	75	00	78	00
77	36.480	0	04F2	8	20	00	90	38	00	00	00	81
78	36.736	0	0153	8	00	80	10	FF	00	FF	30	BE
79	36.949	0	04F0	8	00	00	BC	00	00	6F	5D	00
80	37.205	0	0220	8	E8	13	07	1C	0C	00	FF	0F
81	38.485	0	02B0	5	E6	FF	00	07	78	-1	-1	-1
82	38.741	0	0165	8	0E	F8	7F	00	00	00	08	81
83	38.954	0	02A0	8	02	00	45	90	B2	2B	60	0B
84	39.509	0	0080	8	00	17	30	0C	2D	1E	2D	C0
85	39.765	0	0081	8	40	84	45	00	00	00	00	70
86	40.021	0	018F	8	00	16	2D	00	00	4E	00	00
87	40.234	0	0260	8	05	2D	00	30	2E	9C	5D	02
88	40.533	0	0316	8	05	2D	30	0C	2D	1E	00	7F
89	40.789	0	0329	8	40	A1	81	8C	11	2D	00	10
90	41.002	0	0370	8	FF	20	00	80	FF	00	00	64
91	41.258	0	043F	8	00	40	60	FF	51	AC	0B	00
92	41.557	0	0440	8	FF	50	00	00	FF	AC	0B	00
93	41.813	0	04F0	8	00	00	70	00	00	83	4F	0E
94	42.026	0	0545	8	D8	1C	00	8B	7C	00	7D	00
95	42.282	0	04B1	8	59	9E	EA	01	00	00	00	E2
96	42.538	0	0164	8	00	08	00	00	00	00	0B	03
97	42.794	0	059B	8	00	00	00	00	00	00	00	00
98	43.008	0	0350	8	05	68	B5	44	46	20	00	FA
99	47.445	0	0153	8	00	80	10	FF	00	FF	40	CE
100	47.701	0	01F1	8	00	99	00	00	00	00	00	00
