No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
1	0.000	0	00A1	8	7F	81	80	80	2F	00	00	00
2	3.029	0	0153	8	00	80	10	FF	00	FF	B0	3E
3	3.243	0	04F2	8	20	00	70	38	00	00	00	F6
4	3.499	0	0220	8	E6	23	09	24	0C	10	06	10
5	3.712	0	04F0	8	00	00	A6	00	00	6F	5D	00
6	4.949	0	02B0	5	E5	FF	00	07	E2	-1	-1	-1
7	5.205	0	0165	8	0E	F8	7F	00	00	00	02	8B
8	5.461	0	0370	8	FF	20	00	80	FF	00	00	EC
9	5.973	0	0260	8	05	2E	00	30	2E	9C	61	2A
10	6.229	0	018F	8	00	16	2E	00	00	4E	00	00
11	6.485	0	0080	8	00	17	1E	0C	2E	1E	2E	4A
12	6.699	0	0081	8	40	84	45	00	00	00	00	DA
13	7.040	0	02A0	8	C2	00	45	90	B2	2B	60	0B
14	7.253	0	0316	8	05	2E	1E	0C	2E	1E	00	7F
15	7.509	0	0329	8	40	A1	81	8C	11	2E	00	10
16	7.765	0	043F	8	00	40	60	FF	51	80	0B	00
17	8.021	0	0440	8	FF	F0	00	00	FF	7C	0B	00
18	8.277	0	04F0	8	00	00	5A	00	00	83	4F	0E
19	8.491	0	0545	8	D8	13	00	88	87	00	85	00
20	8.747	0	04B1	8	59	9E	EA	01	00	00	00	E2
21	8.960	0	0164	8	00	08	00	00	00	00	05	0D
22	9.984	0	0350	8	05	68	05	44	46	20	00	4A
23	10.240	0	0042	8	FF	1E	FF	FF	00	00	00	00
24	10.496	0	0043	8	01	40	00	00	00	00	00	90
25	10.752	0	0044	8	00	00	00	FF	3F	00	00	00
26	13.013	0	0153	8	00	80	10	FF	00	FF	C0	4E
27	13.269	0	01F1	8	00	99	00	00	00	00	00	00
28	13.995	0	0220	8	E7	2B	07	04	0C	20	05	10
29	14.976	0	0316	8	05	2E	26	0C	2E	1E	00	7F
30	15.232	0	0165	8	0F	F8	7F	00	00	00	03	8B
31	15.488	0	018F	8	00	16	2E	00	00	4E	00	00
32	16.000	0	0080	8	00	17	26	0C	2E	1E	2E	AB
33	16.213	0	0081	8	40	84	45	00	00	00	00	CB
34	16.469	0	0260	8	05	2E	00	30	2E	9C	61	39
35	16.682	0	02A0	8	62	00	45	90	B2	2B	60	0B
36	16.896	0	02B0	5	E5	FF	00	07	F3	-1	-1	-1
37	17.109	0	0329	8	40	A1	81	8C	11	2E	00	10
38	17.365	0	0370	8	FF	20	00	80	FF	00	00	A0
39	17.621	0	0382	8	40	FE	0F	00	00	00	00	08
40	17.877	0	043F	8	00	40	60	FF	51	84	0B	00
41	18.090	0	0440	8	FF	00	00	00	FF	88	0B	00
42	18.346	0	04F2	8	20	00	20	38	00	00	00	AE
43	18.602	0	04B0	8	00	80	00	80	00	40	00	80
44	18.858	0	0164	8	00	08	00	00	00	00	06	0E
45	19.114	0	0545	8	D8	13	00	8B	87	00	85	00
46	22.997	0	04F2	8	20	00	70	38	00	00	00	F7
47	23.253	0	0153	8	00	80	10	FF	00	FF	D0	5E
48	23.466	0	04F0	8	00	00	A8	00	00	6F	5D	00
49	23.722	0	0220	8	E7	33	08	34	09	10	02	10
50	25.045	0	0316	8	05	2E	26	0C	2E	1E	00	7F
51	25.258	0	0165	8	0E	F8	7F	00	00	00	04	8D
52	25.514	0	018F	8	00	16	2E	00	00	4E	00	00
53	26.026	0	0080	8	00	17	26	0C	2E	1E	2E	9C
54	26.240	0	0081	8	40	84	45	00	00	00	00	BC
55	26.496	0	0260	8	05	2E	00	30	2E	9C	61	0C
56	26.709	0	02A0	8	02	00	45	90	B2	2B	60	0B
57	26.965	0	02B0	5	E6	FF	00	07	B4	-1	-1	-1
58	27.178	0	0329	8	85	A1	81	8C	11	2E	00	10
59	27.434	0	0370	8	FF	20	00	80	FF	00	00	64
60	27.690	0	043F	8	00	40	60	FF	51	88	0B	00
61	28.032	0	0440	8	FF	50	00	00	FF	8C	0B	00
62	28.245	0	04F0	8	00	00	5C	00	00	83	4F	0E
63	28.501	0	0545	8	D8	13	00	8C	87	00	85	00
64	28.714	0	04B1	8	59	9E	EA	01	00	00	00	E2
65	28.970	0	0164	8	00	08	00	00	00	00	07	0F
66	29.226	0	059B	8	00	00	00	00	00	00	00	88
67	29.482	0	0350	8	05	68	15	44	46	20	00	5A
68	33.066	0	0153	8	00	80	10	FF	00	FF	E0	6E
69	33.322	0	01F1	8	00	99	00	00	00	00	00	00
70	34.005	0	0220	8	E8	3B	09	24	0C	30	FF	0F
71	34.944	0	02B0	5	E5	FF	00	07	95	-1	-1	-1
72	35.200	0	0165	8	0E	F8	7F	00	00	00	05	8C
73	35.456	0	0316	8	05	2E	38	0C	2E	1E	00	7F
74	36.010	0	018F	8	00	16	2E	00	00	4E	00	00
75	36.266	0	0080	8	00	17	38	0C	2E	1E	2E	5D
76	36.480	0	0081	8	40	84	45	00	00	00	00	AD
77	36.736	0	0110	8	D0	3C	40	09	00	00	00	00
78	37.034	0	0260	8	05	2E	00	30	2E	9C	61	1B
79	37.290	0	02A0	8	A2	00	45	90	B2	2B	60	0B
80	37.504	0	0329	8	85	A1	81	8C	11	2E	00	10
81	37.760	0	0370	8	FF	20	00	80	FF	00	00	28
82	38.058	0	0382	8	40	FE	0F	00	00	00	00	0C
83	38.271	0	043F	8	00	40	60	FF	51	88	0B	00
84	38.527	0	0440	8	FF	A0	00	00	FF	8C	0B	00
85	38.783	0	04B0	8	00	C0	00	80	00	40	00	80
86	39.039	0	0164	8	00	08	00	00	00	00	08	00
87	39.295	0	04F2	8	20	00	30	38	00	00	00	AF
88	39.551	0	0545	8	D8	13	00	8B	88	00	86	00
89	39.807	0	0587	8	00	00	00	00	00	00	00	07
90	43.007	0	04F2	8	20	00	80	38	00	00	00	F8
91	43.221	0	0153	8	00	80	10	FF	00	FF	00	8E
92	43.477	0	04F0	8	00	00	AA	00	00	6F	5D	00
93	43.733	0	0220	8	E9	03	06	1C	0C	00	FF	0F
94	45.951	0	02B0	5	E5	FF	00	07	A6	-1	-1	-1
95	46.207	0	0165	8	0F	F8	7F	00	00	00	06	8E
96	46.421	0	02A0	8	C2	00	45	90	B2	2B	60	0B
97	46.677	0	0260	8	05	2E	00	30	2E	9C	61	2A
98	46.933	0	0080	8	00	17	3A	0C	2E	1E	2E	2E
99	47.146	0	0081	8	40	84	45	00	00	00	00	9E
100	47.402	0	018F	8	00	16	2E	00	00	4E	00	00
