No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
1	0.000	0	0080	8	00	17	46	0C	2D	1E	2D	BA
2	0.256	0	0081	8	40	84	45	00	00	00	00	DA
3	0.470	0	0260	8	05	2D	00	30	2E	9C	5F	2E
4	0.726	0	02A0	8	C2	00	45	90	B2	2B	60	0B
5	0.896	0	02B0	5	E5	FF	00	07	E2	-1	-1	-1
6	1.152	0	0329	8	0F	A1	81	8C	11	2D	00	10
7	1.408	0	0370	8	FF	20	00	80	FF	00	00	EC
8	1.622	0	043F	8	00	40	60	FF	51	A0	0B	00
9	1.878	0	0440	8	FF	F0	00	00	FF	A4	0B	00
10	2.134	0	04F0	8	00	00	CA	00	00	83	4F	0E
11	2.347	0	04B1	8	59	9E	EA	01	00	00	00	E2
12	2.603	0	0164	8	00	08	00	00	00	00	05	0D
13	2.859	0	0545	8	D8	1E	00	8A	7F	00	83	00
14	3.115	0	059B	8	00	00	00	00	00	00	00	C4
15	3.328	0	0350	8	05	68	85	44	46	20	00	CA
16	6.272	0	0153	8	00	80	10	FF	00	FF	40	CE
17	6.528	0	01F1	8	00	99	00	00	00	00	00	00
18	6.784	0	0220	8	E9	2B	01	24	09	30	FF	0F
19	8.235	0	0316	8	05	2D	46	0C	2D	1E	00	7F
20	8.448	0	018F	8	00	16	2D	00	00	4E	00	00
21	8.704	0	0165	8	0F	F8	7F	00	00	00	03	8B
22	9.259	0	0080	8	00	17	46	0C	2D	1E	2D	AB
23	9.515	0	0081	8	40	84	45	00	00	00	00	CB
24	9.728	0	0110	8	D0	3C	40	09	00	00	00	00
25	9.984	0	0260	8	05	2D	00	30	2E	9C	5F	3D
26	10.198	0	02A0	8	62	00	45	90	B2	2B	60	0B
27	10.411	0	02B0	5	E6	FF	00	07	C3	-1	-1	-1
28	10.667	0	0329	8	0F	A1	81	8C	11	2D	00	10
29	10.880	0	0370	8	FF	20	00	80	FF	00	00	A0
30	11.136	0	0382	8	40	FE	0F	00	00	00	00	08
31	11.392	0	043F	8	00	40	60	FF	51	98	0B	00
32	11.648	0	0440	8	FF	00	00	00	FF	94	0B	00
33	11.904	0	04B0	8	00	80	00	00	00	40	00	80
34	12.160	0	0164	8	00	08	00	00	00	00	06	0E
35	12.374	0	04F2	8	20	00	E0	38	00	00	00	E6
36	12.630	0	0545	8	D8	1E	00	8A	7E	00	82	00
37	12.886	0	0587	8	00	00	00	00	00	00	00	03
38	16.171	0	04F2	8	20	00	30	38	00	00	00	AF
39	16.384	0	0153	8	00	80	10	FF	00	FF	50	DE
40	16.640	0	04F0	8	00	00	18	00	00	6F	5D	00
41	16.854	0	0220	8	E9	33	02	24	0C	30	FF	0F
42	18.176	0	02B0	5	E6	FF	00	07	B4	-1	-1	-1
43	18.432	0	0165	8	0F	F8	7F	00	00	00	04	8C
44	18.688	0	0370	8	FF	20	00	80	FF	00	00	64
45	19.243	0	0316	8	05	2D	46	0C	2D	1E	00	7F
46	19.414	0	0050	4	00	83	00	00	-1	-1	-1	-1
47	19.670	0	0080	8	00	17	46	0C	2D	1E	2D	9C
48	19.883	0	0081	8	40	84	45	00	00	00	00	BC
49	20.267	0	018F	8	00	16	2D	00	00	4E	00	00
50	20.523	0	0260	8	05	2D	00	30	2E	9C	5F	00
51	20.736	0	02A0	8	02	00	45	90	B2	2B	60	0B
52	20.992	0	0329	8	0F	A1	81	8C	11	2D	00	10
53	21.248	0	043F	8	00	40	60	FF	51	98	0B	00
54	21.461	0	0440	8	FF	50	00	00	FF	98	0B	00
55	21.717	0	04F0	8	00	00	CC	00	00	83	4F	0E
56	21.973	0	04B1	8	59	9E	EA	01	00	00	00	E2
57	22.229	0	0164	8	00	08	00	00	00	00	07	0F
58	22.443	0	04F1	8	40	19	00	00	00	00	00	00
59	22.699	0	0545	8	D8	1E	00	8A	7E	00	82	00
60	22.955	0	051A	8	00	03	00	00	00	00	00	00
61	23.211	0	0690	8	03	00	00	20	80	00	38	00
62	23.424	0	0350	8	05	68	95	44	46	20	00	DA
63	26.283	0	0153	8	00	80	10	FF	00	FF	60	EE
64	26.539	0	01F1	8	00	99	00	00	00	00	00	00
65	26.752	0	0220	8	E9	3B	03	14	0C	00	FF	0F
66	28.203	0	02B0	5	E5	FF	00	07	95	-1	-1	-1
67	28.459	0	0165	8	0F	F8	7F	00	00	00	05	8D
68	28.672	0	02A0	8	A2	00	45	90	B2	2B	60	0B
69	29.269	0	0080	8	00	17	4A	0C	2D	1E	2D	4D
70	29.525	0	0018	8	00	00	00	60	00	00	20	00
71	29.781	0	0081	8	40	84	45	00	00	00	00	AD
72	29.995	0	018F	8	00	16	2D	00	00	4E	00	00
