No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
1	0.000	0	02A0	8	62	00	45	90	B2	2B	60	0B
2	0.342	0	0382	8	40	FE	0F	00	00	00	00	00
3	0.555	0	04F2	8	20	00	F0	38	00	00	00	DC
4	0.811	0	04B0	8	00	00	00	80	00	40	00	80
5	1.067	0	0164	8	00	08	00	00	00	00	02	0A
6	1.323	0	0545	8	D8	1F	00	8A	79	00	5F	00
7	5.163	0	04F2	8	20	00	40	38	00	00	00	A5
8	5.376	0	0153	8	00	80	10	FF	00	FF	C0	4E
9	5.632	0	04F0	8	00	00	04	00	00	6F	5D	00
10	5.888	0	0220	8	E5	13	08	24	0C	30	FF	0F
11	6.102	0	04F1	8	00	12	03	00	00	00	00	00
12	6.272	0	05F0	2	00	00	-1	-1	-1	-1	-1	-1
13	6.486	0	051A	8	00	03	00	00	00	00	00	00
14	6.699	0	02B0	5	E5	FF	00	07	C0	-1	-1	-1
15	6.955	0	0690	8	03	00	00	20	80	00	2C	00
16	7.168	0	0165	8	0C	F8	7F	00	00	00	00	8B
17	7.424	0	0316	8	05	2E	1A	0C	2D	20	00	7F
18	7.638	0	018F	8	00	16	2D	00	00	4D	00	00
19	7.894	0	0260	8	05	2D	00	30	2E	9C	59	06
20	8.278	0	0080	8	00	17	1A	0C	2E	20	2D	88
21	8.491	0	0081	8	40	84	45	00	00	00	00	F8
22	8.747	0	02A0	8	02	00	45	90	B2	2B	60	0B
23	9.003	0	0329	8	40	A2	81	8C	11	2D	00	10
24	9.259	0	0370	8	FF	20	00	80	FF	00	00	64
25	9.515	0	043F	8	00	40	60	FF	50	C0	0B	00
26	9.771	0	0440	8	FF	50	00	00	FF	C0	0B	00
27	10.027	0	0545	8	D8	1F	00	8A	79	00	77	00
28	10.283	0	04F0	8	00	00	B8	00	00	83	4F	0E
29	10.496	0	04B1	8	59	9E	EA	01	00	00	00	E2
30	10.752	0	0164	8	00	08	00	00	00	00	03	0B
31	11.264	0	0350	8	05	68	F5	44	46	20	00	BA
32	15.275	0	0153	8	00	80	10	FF	00	FF	D0	5E
33	15.531	0	01F1	8	00	99	00	00	00	00	00	00
34	15.787	0	0220	8	E7	1B	0B	34	0C	00	FF	0F
35	16.214	0	05E4	3	00	00	00	-1	-1	-1	-1	-1
