No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
1	0.000	0	0050	4	00	83	00	00	-1	-1	-1	-1
2	0.256	0	018F	8	00	16	30	00	00	4D	00	00
3	0.597	0	0080	8	00	17	06	0C	2F	20	30	00
4	0.811	0	0081	8	40	84	45	00	00	00	00	70
5	1.067	0	0260	8	05	30	00	30	2E	9B	5F	0D
6	1.280	0	02A0	8	02	00	45	90	B2	2B	60	0B
7	1.536	0	0329	8	40	A2	81	8C	11	2E	00	10
8	1.792	0	0370	8	FF	20	00	80	FF	00	00	64
9	2.048	0	043F	8	00	40	60	FF	50	50	0B	00
10	2.261	0	0440	8	FF	50	00	00	FF	44	0B	00
11	2.645	0	04F0	8	00	00	70	00	00	83	4F	0E
12	2.901	0	0545	8	D8	1E	00	8B	88	00	8C	00
13	3.157	0	04B1	8	59	9E	EA	01	00	00	00	E2
14	3.371	0	0164	8	00	08	00	00	00	00	0B	03
15	3.627	0	04F1	8	40	19	00	00	00	00	00	00
16	3.882	0	051A	8	00	03	00	00	00	00	00	00
17	4.138	0	0690	8	03	00	00	20	80	00	20	00
18	4.394	0	0350	8	05	68	B5	44	46	20	00	FA
19	7.680	0	0153	8	00	80	10	FF	00	FF	10	9E
20	7.936	0	01F1	8	00	99	00	00	00	00	00	00
21	8.149	0	0220	8	E9	1B	0B	0C	09	00	FF	0F
22	8.576	0	02B0	5	E5	FF	00	07	59	-1	-1	-1
23	9.600	0	0165	8	0E	F8	7F	00	00	00	09	80
24	9.856	0	0018	8	00	00	00	60	00	00	20	00
25	10.112	0	0370	8	FF	20	00	80	FF	00	00	28
26	10.624	0	043F	8	00	40	60	FF	50	5C	0B	00
27	10.880	0	0316	8	05	30	06	0C	30	20	00	7F
28	11.093	0	0329	8	40	A2	81	8C	11	2E	00	10
29	11.349	0	0080	8	00	17	06	0C	30	20	30	D1
30	11.605	0	0081	8	40	84	45	00	00	00	00	61
31	11.818	0	018F	8	00	16	30	00	00	4D	00	00
32	12.074	0	0260	8	05	30	00	30	2E	9B	5F	1C
