No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
1	0.000	0	02A0	8	02	00	45	90	B2	2B	60	0B
2	0.256	0	0316	8	05	31	A8	0B	31	1E	00	7F
3	0.512	0	0329	8	D7	A1	81	8C	11	2D	00	10
4	0.725	0	0370	8	FF	20	00	80	FF	00	00	64
5	0.981	0	043F	8	00	40	60	FF	51	64	0B	00
6	1.237	0	0440	8	FF	50	00	00	FF	60	0B	00
7	1.493	0	04F0	8	00	00	EC	00	00	83	4F	0E
8	1.707	0	0545	8	D8	13	00	8B	A4	00	A4	00
9	1.963	0	04B1	8	59	9E	EA	01	00	00	00	E2
10	2.219	0	0164	8	00	08	00	00	00	00	07	0F
11	2.432	0	0350	8	05	68	95	44	46	20	00	DA
12	6.357	0	0153	8	00	80	10	FF	00	FF	70	FE
13	6.571	0	01F1	8	00	99	00	00	00	00	00	00
14	7.339	0	0220	8	E5	3B	02	24	0C	30	FF	0F
15	8.235	0	02B0	5	E5	FF	00	07	95	-1	-1	-1
16	8.491	0	0165	8	0D	C8	7F	00	00	00	05	BF
17	8.704	0	0260	8	05	31	00	30	2E	9B	6F	1A
18	9.301	0	02A0	8	A2	00	45	90	B2	2B	60	0B
19	9.515	0	0080	8	00	17	B4	0B	31	1E	31	AD
20	9.771	0	0081	8	40	84	45	00	00	00	00	AD
21	10.027	0	018F	8	00	16	31	00	00	4D	00	00
22	10.283	0	0316	8	05	31	B4	0B	31	1E	00	7F
23	10.496	0	0329	8	D7	A1	81	8C	11	2D	00	10
24	10.752	0	0370	8	FF	20	00	80	FF	00	00	28
25	11.008	0	0382	8	40	FE	0F	00	00	00	00	0C
26	11.307	0	043F	8	00	40	60	FF	51	54	0B	00
27	11.520	0	0440	8	FF	A0	00	00	FF	44	0B	00
28	11.776	0	04F2	8	20	00	70	38	00	00	00	F7
29	12.032	0	04B0	8	00	C0	00	00	00	40	00	80
30	12.288	0	0164	8	00	08	00	00	00	00	08	00
31	12.544	0	0545	8	D8	13	00	8B	A5	00	A5	00
32	16.256	0	0153	8	00	80	10	FF	00	FF	80	0E
33	16.469	0	04F2	8	20	00	C0	38	00	00	00	C0
34	16.725	0	0220	8	E4	03	02	3C	0C	30	FF	0F
35	16.939	0	04F0	8	00	00	3A	00	00	6F	5D	00
36	18.176	0	02B0	5	E5	FF	00	07	A6	-1	-1	-1
37	18.389	0	0165	8	10	C8	7F	00	00	00	06	A1
38	18.645	0	0316	8	05	31	B4	0B	31	1E	00	7F
39	19.243	0	0080	8	00	17	B4	0B	31	1E	31	9E
40	19.499	0	0081	8	40	84	45	00	00	00	00	9E
41	19.755	0	018F	8	00	16	31	00	00	4D	00	00
42	19.968	0	0260	8	05	31	00	30	2E	9B	6F	29
43	20.224	0	02A0	8	C2	00	45	90	B2	2B	60	0B
44	20.480	0	0329	8	D7	A1	81	8C	11	2D	00	10
45	20.736	0	0370	8	FF	20	00	80	FF	00	00	EC
46	20.949	0	043F	8	00	40	60	FF	51	44	0B	00
47	21.291	0	0440	8	FF	F0	00	00	FF	34	0B	00
48	21.504	0	04F0	8	00	00	EE	00	00	83	4F	0E
49	21.760	0	0545	8	D8	13	00	8B	A5	00	A5	00
50	21.973	0	04B1	8	59	9E	EA	01	00	00	00	E2
51	22.229	0	0164	8	00	08	00	00	00	00	09	01
52	22.485	0	059B	8	00	00	00	00	00	00	00	4C
53	22.741	0	0350	8	05	68	A5	44	46	20	00	EA
54	26.240	0	0153	8	00	80	10	FF	00	FF	90	1E
55	26.496	0	01F1	8	00	99	00	00	00	00	00	00
56	27.221	0	0220	8	E2	0B	07	1C	0C	00	FF	0F
57	28.245	0	0316	8	05	31	B4	0B	31	1E	00	7F
58	28.501	0	0165	8	0F	E8	7F	00	00	00	07	9F
59	28.757	0	0080	8	00	17	B4	0B	31	1E	31	8F
60	29.269	0	0081	8	40	84	45	00	00	00	00	8F
61	29.525	0	0110	8	D0	3C	40	09	00	00	00	00
62	29.738	0	018F	8	00	16	31	00	00	4D	00	00
63	29.994	0	0260	8	05	31	00	30	2E	9A	6F	39
64	30.250	0	02A0	8	62	00	45	90	B2	2B	60	0B
65	30.421	0	02B0	5	E6	FF	00	07	87	-1	-1	-1
66	30.677	0	0329	8	D7	A1	81	8C	11	2D	00	10
67	30.933	0	0370	8	FF	20	00	80	FF	00	00	A0
68	31.274	0	0382	8	40	FE	0F	00	00	00	00	00
69	31.530	0	043F	8	00	40	60	FF	51	38	0B	00
70	31.744	0	0440	8	FF	00	00	00	FF	2C	0B	00
71	32.000	0	04B0	8	00	00	00	40	00	40	00	80
72	32.298	0	0164	8	00	08	00	00	00	00	0A	02
73	32.554	0	04F2	8	20	00	80	38	00	00	00	F8
74	32.768	0	0545	8	D8	13	00	8B	A4	00	A4	00
75	33.024	0	0587	8	00	00	00	00	00	00	00	0B
76	36.309	0	0153	8	00	80	10	FF	00	FF	A0	2E
77	36.565	0	04F2	8	20	00	D0	38	00	00	00	C1
78	36.778	0	0220	8	E2	13	08	2C	0C	00	00	10
79	37.034	0	04F0	8	00	00	3C	00	00	6F	5D	00
80	38.272	0	02B0	5	E5	FF	00	07	48	-1	-1	-1
81	38.485	0	0165	8	0D	F8	7F	00	00	00	08	82
82	38.741	0	018F	8	00	16	2E	00	00	4D	00	00
83	39.296	0	0080	8	00	17	E4	0B	2E	1E	2E	C0
84	39.466	0	0050	4	00	83	00	00	-1	-1	-1	-1
85	39.722	0	0081	8	40	84	45	00	00	00	00	70
86	39.978	0	0260	8	05	2E	00	30	2E	9A	69	06
87	40.277	0	02A0	8	02	00	45	90	B2	2B	60	0B
88	40.533	0	0316	8	05	2E	E4	0B	2E	1E	00	7F
89	40.746	0	0329	8	0F	A1	81	8C	11	2D	00	10
90	41.002	0	0370	8	FF	20	00	80	FF	00	00	64
91	41.301	0	043F	8	00	40	60	FF	51	38	0B	00
92	41.557	0	0440	8	FF	50	00	00	FF	3C	0B	00
93	41.770	0	04F0	8	00	00	F0	00	00	83	4F	0E
94	42.026	0	04B1	8	59	9E	EA	01	00	00	00	E2
95	42.282	0	0164	8	00	08	00	00	00	00	0B	03
96	42.538	0	04F1	8	40	19	00	00	00	00	00	00
97	42.752	0	0545	8	D8	13	00	8B	8E	00	8E	00
98	43.008	0	051A	8	00	03	00	00	00	00	00	00
99	43.263	0	0690	8	03	00	00	20	80	00	20	00
100	43.477	0	0350	8	05	68	B5	44	46	20	00	FA
