No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
61	27.264	0	0316	8	05	2D	E4	0B	2E	1E	00	7F
62	27.520	0	02A0	8	02	00	45	90	B2	2B	60	0B
63	27.733	0	0080	8	00	17	E4	0B	2D	1E	2E	D0
64	27.989	0	0081	8	40	84	45	00	00	00	00	70
65	28.288	0	018F	8	00	16	2E	00	00	4D	00	00
66	28.501	0	0260	8	05	2E	00	30	2E	9B	61	0D
67	28.757	0	0329	8	0F	A2	81	8C	11	2D	00	10
68	29.013	0	0370	8	FF	20	00	80	FF	00	00	64
69	29.269	0	043F	8	00	40	60	FF	51	50	0B	00
70	29.525	0	0440	8	FF	50	00	00	FF	44	0B	00
71	29.781	0	04F0	8	00	00	D0	00	00	83	4F	0E
72	29.995	0	0545	8	D8	1D	00	8C	85	00	88	00
73	30.293	0	04B1	8	59	9E	EA	01	00	00	00	E2
74	30.549	0	0164	8	00	08	00	00	00	00	0B	03
75	31.275	0	0350	8	05	68	B5	44	46	20	00	FA
76	35.328	0	0153	8	00	80	10	FF	00	FF	80	0E
77	35.584	0	01F1	8	00	99	00	00	00	00	00	00
78	35.797	0	0220	8	E7	1B	09	0C	0C	00	FF	0F
79	36.266	0	05E4	3	00	00	00	-1	-1	-1	-1	-1
80	36.565	0	0165	8	0D	F8	7F	00	00	00	09	83
81	37.205	0	02B0	5	E5	FF	00	07	59	-1	-1	-1
82	37.461	0	0316	8	05	2D	E2	0B	2E	1E	00	7F
83	37.717	0	02A0	8	A2	00	45	90	B2	2B	60	0B
84	37.930	0	0080	8	00	17	E2	0B	2D	1E	2E	E1
85	38.229	0	0081	8	40	84	45	00	00	00	00	61
86	38.485	0	018F	8	00	16	2E	00	00	4D	00	00
87	38.698	0	0260	8	05	2E	00	30	2E	9B	61	1C
88	38.954	0	0329	8	0F	A2	81	8C	11	2D	00	10
89	39.381	0	0370	8	FF	20	00	80	FF	00	00	28
90	39.637	0	0382	8	40	FE	0F	00	00	00	00	04
91	39.893	0	043F	8	00	40	60	FF	51	54	0B	00
92	40.149	0	0440	8	FF	A0	00	00	FF	58	0B	00
93	40.362	0	04F2	8	20	00	B0	38	00	00	00	E9
94	40.618	0	04B0	8	00	40	00	40	00	40	00	80
95	40.874	0	0164	8	00	08	00	00	00	00	0C	04
96	41.130	0	0545	8	D8	1D	00	8B	86	00	89	00
97	45.312	0	0153	8	00	80	10	FF	00	FF	90	1E
98	45.568	0	0220	8	E7	23	07	3C	0C	00	FF	0F
99	46.122	0	04F2	8	20	00	00	38	00	00	00	B2
100	46.378	0	02C0	8	3D	00	00	00	00	00	00	00
