No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
38	14.762	0	0545	8	D8	14	00	8B	80	00	82	00
39	14.933	0	05E4	3	00	00	00	-1	-1	-1	-1	-1
40	15.189	0	02C0	8	3D	00	00	00	00	00	00	00
41	18.773	0	0153	8	00	80	10	FF	00	FF	90	1E
42	19.029	0	0220	8	E8	33	0A	3C	0C	30	FE	0F
43	20.053	0	04F2	8	20	00	D0	38	00	00	00	93
44	20.309	0	04F0	8	00	00	E0	00	00	6F	5D	00
45	20.735	0	0316	8	05	2D	4E	0C	2D	1E	00	7F
46	20.991	0	0165	8	0F	F8	7F	00	00	00	0C	84
47	21.247	0	018F	8	00	16	2D	00	00	4E	00	00
48	21.759	0	0080	8	00	17	4E	0C	2D	1E	2D	94
49	22.015	0	0081	8	40	84	45	00	00	00	00	34
50	22.229	0	0260	8	05	2D	00	30	2E	9C	5F	00
51	22.485	0	02A0	8	02	00	45	90	B2	2B	60	0B
52	22.698	0	02B0	5	E5	FF	00	07	0C	-1	-1	-1
53	22.954	0	0329	8	D7	A1	81	8C	11	2E	00	10
54	23.210	0	0370	8	FF	20	00	80	FF	00	00	64
55	23.423	0	043F	8	00	40	60	FF	51	8C	0B	00
56	23.679	0	0440	8	FF	50	00	00	FF	A4	0B	00
57	23.935	0	04F0	8	00	00	94	00	00	83	4F	0E
58	24.191	0	0545	8	D8	14	00	8B	80	00	82	00
59	24.405	0	04B1	8	59	9E	EA	01	00	00	00	E2
60	24.661	0	0164	8	00	08	00	00	00	00	0F	07
61	24.917	0	0350	8	05	68	D5	44	46	20	00	9A
62	28.756	0	0153	8	00	80	10	FF	00	FF	A0	2E
63	29.012	0	01F1	8	00	99	00	00	00	00	00	00
64	29.780	0	0220	8	E9	3B	05	0C	0C	10	00	10
65	30.676	0	02B0	5	E6	FF	00	07	2D	-1	-1	-1
66	30.932	0	0165	8	0F	F8	7F	00	00	00	0D	85
67	31.146	0	0316	8	05	2D	4E	0C	2D	1E	00	7F
68	31.700	0	0080	8	00	17	4E	0C	2D	1E	2D	85
69	31.956	0	0081	8	40	84	45	00	00	00	00	25
70	32.212	0	018F	8	00	16	2D	00	00	4E	00	00
71	32.426	0	0260	8	05	2D	00	30	2E	9C	5F	1F
72	32.724	0	02A0	8	A2	00	45	90	B2	2B	60	0B
73	32.980	0	0329	8	D7	A1	81	8C	11	2E	00	10
74	33.194	0	0370	8	FF	20	00	80	FF	00	00	28
75	33.450	0	0382	8	40	FE	0F	00	00	00	00	0C
76	33.706	0	043F	8	00	40	60	FF	51	98	0B	00
77	33.962	0	0440	8	FF	A0	00	00	FF	A8	0B	00
78	34.218	0	04B0	8	00	C0	00	40	00	40	00	80
79	34.474	0	0164	8	00	08	00	00	00	00	00	08
80	34.730	0	04F2	8	20	00	80	38	00	00	00	CB
81	34.986	0	0510	8	00	00	00	00	00	00	00	00
82	35.242	0	0545	8	D8	14	00	8C	80	00	82	00
83	36.735	0	00A0	8	5F	70	3C	0C	00	23	00	02
84	37.716	0	00A1	8	7F	81	80	80	2E	00	00	00
85	38.740	0	04F2	8	20	00	D0	38	00	00	00	94
86	38.954	0	0153	8	00	80	10	FF	00	FF	B0	3E
87	39.210	0	04F0	8	00	00	E2	00	00	6F	5D	00
88	39.423	0	0220	8	E9	03	05	24	0C	10	03	10
89	41.727	0	02B0	5	E5	FF	00	07	2E	-1	-1	-1
90	41.983	0	0165	8	0F	F8	7F	00	00	00	0E	86
91	42.196	0	0316	8	05	2D	4E	0C	2D	1E	00	7F
92	42.452	0	0080	8	00	17	4E	0C	2D	1E	2D	76
93	42.666	0	0081	8	40	84	45	00	00	00	00	16
94	42.922	0	018F	8	00	16	2D	00	00	4E	00	00
95	43.178	0	0260	8	05	2D	00	30	2E	9C	5F	2E
96	43.391	0	02A0	8	C2	00	45	90	B2	2B	60	0B
97	43.690	0	0329	8	D7	A1	81	8C	11	2E	00	10
98	43.946	0	0370	8	FF	20	00	80	FF	00	00	EC
99	44.202	0	043F	8	00	40	60	FF	51	98	0B	00
100	44.415	0	0440	8	FF	F0	00	00	FF	98	0B	00
