No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
38	15.061	0	043F	8	00	40	60	FF	50	64	0B	00
39	15.317	0	0440	8	FF	A0	00	00	FF	60	0B	00
40	15.531	0	04B0	8	00	C0	00	00	00	40	00	80
41	15.787	0	0164	8	00	08	00	00	00	00	08	00
42	16.043	0	04F2	8	20	00	B0	38	00	00	00	C7
43	16.299	0	0545	8	D8	14	00	8B	9D	00	A1	00
44	16.555	0	0587	8	00	00	00	00	00	00	00	0A
45	19.968	0	04F2	8	20	00	00	38	00	00	00	90
46	20.181	0	0153	8	00	80	10	FF	00	FF	00	8E
47	20.437	0	04F0	8	00	00	DA	00	00	6F	5D	00
48	20.651	0	0220	8	E8	03	03	2C	0C	30	FF	0F
49	21.035	0	02B0	5	E5	FF	00	07	A6	-1	-1	-1
50	21.291	0	0165	8	0D	F8	7F	00	00	00	06	8C
51	22.059	0	0316	8	05	32	BC	0B	32	20	00	7F
52	22.315	0	0260	8	05	32	00	30	2E	9B	67	20
53	23.168	0	018F	8	00	16	32	00	00	4D	00	00
54	23.381	0	0080	8	00	17	BC	0B	32	20	32	CE
55	23.637	0	0081	8	40	84	45	00	00	00	00	9E
56	23.851	0	02A0	8	C2	00	45	90	B2	2B	60	0B
57	24.107	0	0329	8	85	A2	81	8C	11	2E	00	10
58	24.363	0	0370	8	FF	20	00	80	FF	00	00	EC
59	24.576	0	043F	8	00	40	60	FF	50	60	0B	00
60	24.832	0	0440	8	FF	F0	00	00	FF	60	0B	00
61	25.088	0	04F0	8	00	00	8E	00	00	83	4F	0E
62	25.301	0	0545	8	D8	14	00	8A	9D	00	A1	00
63	25.557	0	04B1	8	59	9E	EA	01	00	00	00	E2
64	25.813	0	0164	8	00	08	00	00	00	00	09	01
65	26.069	0	04F1	8	40	19	00	00	00	00	00	00
66	26.325	0	0690	8	03	00	00	20	80	00	2C	00
67	26.538	0	0350	8	05	68	A5	44	46	20	00	EA
68	30.122	0	0153	8	00	80	10	FF	00	FF	10	9E
69	30.378	0	01F1	8	00	99	00	00	00	00	00	00
70	30.592	0	0220	8	E8	0B	04	3C	0C	30	FF	0F
71	31.061	0	02B0	5	E5	FF	00	07	B7	-1	-1	-1
72	31.317	0	0165	8	0D	08	80	00	00	00	07	82
73	32.085	0	0316	8	05	32	BC	0B	32	20	00	7F
74	32.341	0	0260	8	05	32	00	30	2E	9B	67	3F
75	32.554	0	02A0	8	62	00	45	90	B2	2B	60	0B
76	33.109	0	0080	8	00	17	BC	0B	32	20	32	BF
77	33.322	0	0081	8	40	84	45	00	00	00	00	8F
78	33.578	0	018F	8	00	16	32	00	00	4D	00	00
79	33.792	0	0329	8	85	A2	81	8C	11	2E	00	10
80	34.090	0	0370	8	FF	20	00	80	FF	00	00	A0
81	34.346	0	0382	8	40	FE	0F	00	00	00	00	00
82	34.602	0	043F	8	00	40	60	FF	50	58	0B	00
83	34.816	0	0440	8	FF	00	00	00	FF	50	0B	00
84	35.072	0	04F2	8	20	00	B0	38	00	00	00	C8
85	35.328	0	0545	8	D8	14	00	8B	9C	00	A0	00
86	35.584	0	04B0	8	00	00	00	40	00	40	00	80
87	35.840	0	0164	8	00	08	00	00	00	00	0A	02
88	39.978	0	04F2	8	20	00	00	38	00	00	00	91
89	40.192	0	0153	8	00	80	10	FF	00	FF	20	AE
90	40.448	0	04F0	8	00	00	DC	00	00	6F	5D	00
91	40.661	0	0220	8	E8	13	09	2C	0C	30	FF	0F
92	40.917	0	04F1	8	00	12	03	00	00	00	00	00
93	41.088	0	05F0	2	00	00	-1	-1	-1	-1	-1	-1
94	41.301	0	051A	8	00	03	00	00	00	00	00	00
95	41.514	0	02B0	5	E5	FF	00	07	48	-1	-1	-1
96	41.728	0	0690	8	03	00	00	20	80	00	1C	00
97	41.984	0	0165	8	0D	F8	7F	00	00	00	08	82
98	42.240	0	0316	8	05	32	BC	0B	32	20	00	7F
99	42.496	0	018F	8	00	16	32	00	00	4D	00	00
100	43.008	0	0260	8	05	32	00	30	2E	9B	67	02
