No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
1	0.000	0	0153	8	00	80	10	FF	00	FF	20	AE
2	0.256	0	01F1	8	00	99	00	00	00	00	00	00
3	0.512	0	0220	8	E7	2B	02	1C	0C	00	FF	0F
4	0.896	0	02B0	5	E5	FF	00	07	7B	-1	-1	-1
5	1.963	0	0165	8	0C	F8	7F	00	00	00	0B	80
6	2.219	0	0260	8	05	2C	00	30	2E	9B	5B	33
7	2.475	0	018F	8	00	16	2C	00	00	4D	00	00
8	2.688	0	0080	8	00	17	14	0C	2C	1E	2C	93
9	2.944	0	0081	8	40	84	45	00	00	00	00	43
10	3.157	0	02A0	8	62	00	45	90	B2	2B	60	0B
11	3.413	0	0316	8	05	2C	14	0C	2C	1E	00	7F
12	3.669	0	0329	8	D7	A1	81	8C	11	2D	00	10
13	3.883	0	0370	8	FF	20	00	80	FF	00	00	A0
14	4.139	0	0382	8	40	FE	0F	00	00	00	00	08
15	4.395	0	043F	8	00	40	60	FF	51	80	0B	00
16	4.651	0	0440	8	FF	00	00	00	FF	7C	0B	00
17	4.864	0	04F2	8	20	00	60	38	00	00	00	A2
18	5.120	0	0545	8	D8	14	00	8B	7E	00	7F	00
19	5.376	0	04B0	8	00	80	00	C0	00	40	00	80
20	5.632	0	0164	8	00	08	00	00	00	00	0E	06
21	9.557	0	04F2	8	20	00	B0	38	00	00	00	EB
22	9.898	0	04F0	8	00	00	90	00	00	6F	5D	00
23	10.112	0	0153	8	00	80	10	FF	00	FF	30	BE
24	10.368	0	0220	8	E6	33	04	2C	09	30	FF	0F
25	10.922	0	02B0	5	E5	FF	00	07	0C	-1	-1	-1
26	11.989	0	0165	8	0C	F8	7F	00	00	00	0C	87
27	12.202	0	0316	8	05	2C	14	0C	2C	1E	00	7F
28	12.458	0	018F	8	00	16	2C	00	00	4D	00	00
29	12.714	0	0080	8	00	17	14	0C	2C	1E	2C	84
30	12.970	0	0081	8	40	84	45	00	00	00	00	34
31	13.226	0	0260	8	05	2C	00	30	2E	9B	5B	06
32	13.440	0	02A0	8	02	00	45	90	B2	2B	60	0B
33	13.696	0	0329	8	D7	A1	81	8C	11	2D	00	10
34	13.952	0	0370	8	FF	20	00	80	FF	00	00	64
35	14.165	0	043F	8	00	40	60	FF	51	84	0B	00
36	14.421	0	0440	8	FF	50	00	00	FF	88	0B	00
37	14.677	0	04F0	8	00	00	44	00	00	83	4F	0E
38	14.933	0	0545	8	D8	14	00	8B	7E	00	7F	00
