No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
1	0.000	0	0440	8	FF	50	00	00	FF	84	0B	00
2	0.256	0	04F0	8	00	00	14	00	00	83	4F	0E
3	0.469	0	0545	8	D8	1D	00	8A	89	00	88	00
4	0.725	0	04B1	8	59	9E	EA	01	00	00	00	E2
5	0.981	0	0164	8	00	08	00	00	00	00	0F	07
6	1.194	0	04F1	8	40	19	00	00	00	00	00	00
7	1.450	0	051A	8	00	03	00	00	00	00	00	00
8	1.706	0	0690	8	03	00	00	20	80	00	08	00
9	1.962	0	0350	8	05	68	D5	44	46	20	00	9A
10	5.461	0	0153	8	00	80	10	FF	00	FF	10	9E
11	5.717	0	01F1	8	00	99	00	00	00	00	00	00
12	5.930	0	0220	8	E7	3B	0A	2C	0C	10	01	10
13	6.399	0	02B0	5	E6	FF	00	07	2D	-1	-1	-1
14	7.423	0	0165	8	0D	F8	7F	00	00	00	0D	87
15	7.679	0	0316	8	05	2E	DE	0B	2D	1E	00	7F
16	7.935	0	0018	8	00	00	00	60	00	00	20	00
17	8.191	0	0080	8	00	17	DE	0B	2E	1E	2D	F5
18	8.447	0	0081	8	40	84	45	00	00	00	00	25
19	8.661	0	018F	8	00	16	2D	00	00	4D	00	00
20	8.917	0	0260	8	05	2D	00	30	2E	9B	63	1B
21	9.130	0	02A0	8	A2	00	45	90	B2	2B	60	0B
22	9.429	0	0329	8	D7	A2	81	8C	11	2D	00	10
23	9.685	0	0370	8	FF	20	00	80	FF	00	00	28
24	9.941	0	0382	8	40	FE	0F	00	00	00	00	0C
25	10.197	0	043F	8	00	40	60	FF	51	68	0B	00
26	10.410	0	0440	8	FF	A0	00	00	FF	5C	0B	00
27	10.666	0	04B0	8	00	C0	00	40	00	40	00	80
28	10.922	0	0164	8	00	08	00	00	00	00	00	08
29	11.178	0	04F2	8	20	00	20	38	00	00	00	8B
30	11.434	0	0545	8	D8	1D	00	8B	88	00	87	00
31	15.061	0	04F2	8	20	00	70	38	00	00	00	D4
32	15.359	0	04F0	8	00	00	62	00	00	6F	5D	00
33	15.615	0	0153	8	00	80	10	FF	00	FF	20	AE
34	15.871	0	04F1	8	00	12	03	00	00	00	00	00
35	16.085	0	0220	8	E8	03	0A	24	09	30	FF	0F
36	16.341	0	0690	8	03	00	00	20	80	00	38	00
37	16.511	0	02B0	5	E5	FF	00	07	2E	-1	-1	-1
38	17.450	0	0165	8	0D	F8	7F	00	00	00	0E	84
39	17.663	0	0316	8	05	2E	E0	0B	2E	1E	00	7F
40	17.919	0	0260	8	05	2E	00	30	2E	9B	65	27
41	18.175	0	018F	8	00	16	2E	00	00	4D	00	00
42	18.389	0	0080	8	00	17	E0	0B	2E	1E	2E	A6
43	18.645	0	0081	8	40	84	45	00	00	00	00	16
44	18.901	0	02A0	8	C2	00	45	90	B2	2B	60	0B
45	19.114	0	0329	8	D7	A2	81	8C	11	2D	00	10
46	19.370	0	0370	8	FF	20	00	80	FF	00	00	EC
47	19.626	0	043F	8	00	40	60	FF	51	64	0B	00
48	19.839	0	0440	8	FF	F0	00	00	FF	64	0B	00
49	20.095	0	04F0	8	00	00	16	00	00	83	4F	0E
50	20.351	0	0545	8	D8	1D	00	8B	8B	00	8A	00
51	20.565	0	04B1	8	59	9E	EA	01	00	00	00	E2
52	20.821	0	0164	8	00	08	00	00	00	00	01	09
53	21.461	0	0350	8	05	68	E5	44	46	20	00	AA
54	25.429	0	0153	8	00	80	10	FF	00	FF	30	BE
55	25.684	0	01F1	8	00	99	00	00	00	00	00	00
56	25.940	0	0220	8	E9	0B	05	14	0C	00	FF	0F
57	26.410	0	05E4	3	00	00	00	-1	-1	-1	-1	-1
58	26.666	0	0165	8	0D	F8	7F	00	00	00	0F	85
59	27.391	0	02B0	5	E6	FF	00	07	0F	-1	-1	-1
60	27.604	0	0316	8	05	2E	E0	0B	2E	1E	00	7F
61	27.860	0	0329	8	D7	A2	81	8C	11	2D	00	10
62	28.074	0	0080	8	00	17	E0	0B	2E	1E	2E	97
63	28.458	0	0081	8	40	84	45	00	00	00	00	07
64	28.671	0	018F	8	00	16	2E	00	00	4D	00	00
65	28.927	0	0260	8	05	2E	00	30	2E	9B	65	36
66	29.140	0	02A0	8	62	00	45	90	B2	2B	60	0B
67	29.439	0	0370	8	FF	20	00	80	FF	00	00	A0
68	29.695	0	0382	8	40	FE	0F	00	00	00	00	00
69	29.951	0	043F	8	00	40	60	FF	51	5C	0B	00
70	30.164	0	0440	8	FF	00	00	00	FF	58	0B	00
71	30.463	0	04F2	8	20	00	20	38	00	00	00	8C
72	30.719	0	04B0	8	00	00	00	80	00	40	00	80
73	30.932	0	0164	8	00	08	00	00	00	00	02	0A
74	31.188	0	0545	8	D8	1D	00	8A	8C	00	8B	00
75	35.455	0	0153	8	00	80	10	FF	00	FF	40	CE
76	35.668	0	0220	8	E9	13	04	24	0C	30	FF	0F
77	35.967	0	02C0	8	3D	00	00	00	00	00	00	00
78	36.180	0	04F2	8	20	00	70	38	00	00	00	D5
79	36.394	0	02B0	5	E5	FF	00	07	C0	-1	-1	-1
80	36.650	0	04F0	8	00	00	64	00	00	6F	5D	00
81	37.460	0	0165	8	0D	F8	7F	00	00	00	00	8A
82	37.674	0	02A0	8	02	00	45	90	B2	2B	60	0B
83	37.930	0	0260	8	05	2E	00	30	2E	9B	65	09
84	38.143	0	0080	8	00	17	E8	0B	2E	1E	2E	08
85	38.399	0	0081	8	40	84	45	00	00	00	00	F8
