No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight
1	0.000	0	0153	8	00	80	10	FF	00	FF	60	EE
2	0.256	0	01F1	8	00	99	00	00	00	00	00	00
3	0.469	0	0220	8	E6	2B	04	0C	0C	10	08	10
4	0.853	0	02B0	5	E5	FF	00	07	7B	-1	-1	-1
5	1.109	0	0165	8	0C	08	80	00	00	00	0B	8F
6	1.920	0	0316	8	05	2D	E2	0B	2D	1E	00	7F
7	2.176	0	0329	8	40	A2	81	8C	11	2E	00	10
8	2.389	0	0080	8	00	17	E2	0B	2D	1E	2D	D3
9	2.645	0	0081	8	40	84	45	00	00	00	00	43
10	2.986	0	018F	8	00	16	2D	00	00	4D	00	00
11	3.200	0	0260	8	05	2D	00	30	2E	9B	5F	3E
12	3.456	0	02A0	8	62	00	45	90	B2	2B	60	0B
13	3.712	0	0370	8	FF	20	00	80	FF	00	00	A0
14	3.925	0	0382	8	40	FE	0F	00	00	00	00	08
15	4.181	0	043F	8	00	40	60	FF	50	70	0B	00
16	4.437	0	0440	8	FF	00	00	00	FF	68	0B	00
17	4.693	0	04F2	8	20	00	50	38	00	00	00	CA
18	4.949	0	0545	8	D8	13	00	8B	7F	00	82	00
19	5.205	0	04B0	8	00	80	00	40	00	40	00	80
20	5.461	0	0164	8	00	08	00	00	00	00	0E	06
21	9.642	0	04F2	8	20	00	A0	38	00	00	00	93
22	9.941	0	04F0	8	00	00	E0	00	00	6F	5D	00
23	10.154	0	0153	8	00	80	10	FF	00	FF	70	FE
24	10.410	0	04F1	8	00	12	03	00	00	00	00	00
25	10.624	0	0220	8	E5	33	05	2C	0C	10	06	10
26	10.880	0	051A	8	00	03	00	00	00	00	00	00
27	11.050	0	05F0	2	00	00	-1	-1	-1	-1	-1	-1
28	11.264	0	0690	8	03	00	00	20	80	00	04	00
29	11.477	0	02B0	5	E5	FF	00	07	0C	-1	-1	-1
30	11.690	0	0165	8	0C	F8	7F	00	00	00	0C	87
31	11.946	0	0316	8	05	2D	E2	0B	2D	1E	00	7F
32	12.202	0	0329	8	85	A2	81	8C	11	2E	00	10
33	12.416	0	0080	8	00	17	E2	0B	2D	1E	2D	C4
34	12.672	0	0081	8	40	84	45	00	00	00	00	34
35	12.928	0	018F	8	00	16	2D	00	00	4D	00	00
36	13.141	0	0260	8	05	2D	00	30	2E	9B	5F	01
37	13.397	0	02A0	8	02	00	45	90	B2	2B	60	0B
38	13.653	0	0370	8	FF	20	00	80	FF	00	00	64
39	13.909	0	043F	8	00	40	60	FF	50	68	0B	00
40	14.165	0	0440	8	FF	50	00	00	FF	60	0B	00
41	14.421	0	04F0	8	00	00	94	00	00	83	4F	0E
42	14.634	0	0545	8	D8	13	00	8C	7F	00	82	00
43	14.890	0	04B1	8	59	9E	EA	01	00	00	00	E2
44	15.146	0	0164	8	00	08	00	00	00	00	0F	07
45	15.872	0	0350	8	05	68	D5	44	47	20	00	9B
46	19.882	0	0153	8	00	80	10	FF	00	FF	80	0E
47	20.138	0	01F1	8	00	99	00	00	00	00	00	00
48	20.394	0	0220	8	E6	3B	09	0C	0C	10	00	10
49	20.906	0	05E4	3	00	00	00	-1	-1	-1	-1	-1
50	21.162	0	0165	8	0D	F8	7F	00	00	00	0D	87
51	21.845	0	02B0	5	E6	FF	00	07	2D	-1	-1	-1
52	22.101	0	0316	8	05	2D	DC	0B	2E	1E	00	7F
